Benchmark, Test Number, Iterations, Harmony Memory Iteration, Dimensions, Min Search Range, Max Search Range, Adjustment Range, Harmony Memory Size, Acceptance, Best Result Static, Best Result in Harmony, Coordinates
schwefel226,1,100000,18,1,-500,500,0.7,20,0.95,0.000021283032026531146,undefined,-420.97698052953683,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,1,100000,19,1,-500,500,0.7,20,0.95,0.000021283032026531146,undefined,-420.97698052953683,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,2,100000,0,1,-500,500,0.7,20,0.95,0.000013359048523398087,-420.9709834272629,-420.9709834272629,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,2,100000,1,1,-500,500,0.7,20,0.95,0.000013359048523398087,undefined,-420.9709834272629,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,2,100000,2,1,-500,500,0.7,20,0.95,0.000013359048523398087,undefined,-420.9709834272629,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,2,100000,3,1,-500,500,0.7,20,0.95,0.000013359048523398087,undefined,-420.9709834272629,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,2,100000,4,1,-500,500,0.7,20,0.95,0.000013359048523398087,undefined,-420.9709834272629,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,2,100000,5,1,-500,500,0.7,20,0.95,0.000013359048523398087,undefined,-420.9709834272629,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,2,100000,6,1,-500,500,0.7,20,0.95,0.000013359048523398087,undefined,-420.9709834272629,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,2,100000,7,1,-500,500,0.7,20,0.95,0.000013359048523398087,undefined,-420.9709834272629,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,2,100000,8,1,-500,500,0.7,20,0.95,0.000013359048523398087,undefined,-420.9709834272629,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,2,100000,9,1,-500,500,0.7,20,0.95,0.000013359048523398087,undefined,-420.9709834272629,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,2,100000,10,1,-500,500,0.7,20,0.95,0.000013359048523398087,undefined,-420.9709834272629,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,2,100000,11,1,-500,500,0.7,20,0.95,0.000013359048523398087,undefined,-420.9709834272629,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,2,100000,12,1,-500,500,0.7,20,0.95,0.000013359048523398087,undefined,-420.9709834272629,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,2,100000,13,1,-500,500,0.7,20,0.95,0.000013359048523398087,undefined,-420.9709834272629,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,2,100000,14,1,-500,500,0.7,20,0.95,0.000013359048523398087,undefined,-420.9709834272629,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,2,100000,15,1,-500,500,0.7,20,0.95,0.000013359048523398087,undefined,-420.9709834272629,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,2,100000,16,1,-500,500,0.7,20,0.95,0.000013359048523398087,undefined,-420.9709834272629,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,2,100000,17,1,-500,500,0.7,20,0.95,0.000013359048523398087,undefined,-420.9709834272629,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,2,100000,18,1,-500,500,0.7,20,0.95,0.000013359048523398087,undefined,-420.9709834272629,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,2,100000,19,1,-500,500,0.7,20,0.95,0.000013359048523398087,undefined,-420.9709834272629,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,3,100000,0,1,-500,500,0.7,20,0.95,0.00003140460665917999,-420.9809124682176,-420.9809124682176,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,3,100000,1,1,-500,500,0.7,20,0.95,0.00003140460665917999,undefined,-420.9809124682176,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,3,100000,2,1,-500,500,0.7,20,0.95,0.00003140460665917999,undefined,-420.9809124682176,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,3,100000,3,1,-500,500,0.7,20,0.95,0.00003140460665917999,undefined,-420.9809124682176,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,3,100000,4,1,-500,500,0.7,20,0.95,0.00003140460665917999,undefined,-420.9809124682176,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,3,100000,5,1,-500,500,0.7,20,0.95,0.00003140460665917999,undefined,-420.9809124682176,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,3,100000,6,1,-500,500,0.7,20,0.95,0.00003140460665917999,undefined,-420.9809124682176,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,3,100000,7,1,-500,500,0.7,20,0.95,0.00003140460665917999,undefined,-420.9809124682176,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,3,100000,8,1,-500,500,0.7,20,0.95,0.00003140460665917999,undefined,-420.9809124682176,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,3,100000,9,1,-500,500,0.7,20,0.95,0.00003140460665917999,undefined,-420.9809124682176,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,3,100000,10,1,-500,500,0.7,20,0.95,0.00003140460665917999,undefined,-420.9809124682176,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,3,100000,11,1,-500,500,0.7,20,0.95,0.00003140460665917999,undefined,-420.9809124682176,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,3,100000,12,1,-500,500,0.7,20,0.95,0.00003140460665917999,undefined,-420.9809124682176,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,3,100000,13,1,-500,500,0.7,20,0.95,0.00003140460665917999,undefined,-420.9809124682176,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,3,100000,14,1,-500,500,0.7,20,0.95,0.00003140460665917999,undefined,-420.9809124682176,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,3,100000,15,1,-500,500,0.7,20,0.95,0.00003140460665917999,undefined,-420.9809124682176,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,3,100000,16,1,-500,500,0.7,20,0.95,0.00003140460665917999,undefined,-420.9809124682176,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,3,100000,17,1,-500,500,0.7,20,0.95,0.00003140460665917999,undefined,-420.9809124682176,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,3,100000,18,1,-500,500,0.7,20,0.95,0.00003140460665917999,undefined,-420.9809124682176,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,3,100000,19,1,-500,500,0.7,20,0.95,0.00003140460665917999,undefined,-420.9809124682176,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,4,100000,0,1,-500,500,0.7,20,0.95,0.000018113857777279918,-420.97527981708265,-420.97527981708265,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,4,100000,1,1,-500,500,0.7,20,0.95,0.000018113857777279918,undefined,-420.97527981708265,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,4,100000,2,1,-500,500,0.7,20,0.95,0.000018113857777279918,undefined,-420.97527981708265,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,4,100000,3,1,-500,500,0.7,20,0.95,0.000018113857777279918,undefined,-420.97527981708265,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,4,100000,4,1,-500,500,0.7,20,0.95,0.000018113857777279918,undefined,-420.97527981708265,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,4,100000,5,1,-500,500,0.7,20,0.95,0.000018113857777279918,undefined,-420.97527981708265,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,4,100000,6,1,-500,500,0.7,20,0.95,0.000018113857777279918,undefined,-420.97527981708265,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,4,100000,7,1,-500,500,0.7,20,0.95,0.000018113857777279918,undefined,-420.97527981708265,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,4,100000,8,1,-500,500,0.7,20,0.95,0.000018113857777279918,undefined,-420.97527981708265,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,4,100000,9,1,-500,500,0.7,20,0.95,0.000018113857777279918,undefined,-420.97527981708265,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,4,100000,10,1,-500,500,0.7,20,0.95,0.000018113857777279918,undefined,-420.97527981708265,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,4,100000,11,1,-500,500,0.7,20,0.95,0.000018113857777279918,undefined,-420.97527981708265,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,4,100000,12,1,-500,500,0.7,20,0.95,0.000018113857777279918,undefined,-420.97527981708265,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,4,100000,13,1,-500,500,0.7,20,0.95,0.000018113857777279918,undefined,-420.97527981708265,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,4,100000,14,1,-500,500,0.7,20,0.95,0.000018113857777279918,undefined,-420.97527981708265,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,4,100000,15,1,-500,500,0.7,20,0.95,0.000018113857777279918,undefined,-420.97527981708265,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,4,100000,16,1,-500,500,0.7,20,0.95,0.000018113857777279918,undefined,-420.97527981708265,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,4,100000,17,1,-500,500,0.7,20,0.95,0.000018113857777279918,undefined,-420.97527981708265,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,4,100000,18,1,-500,500,0.7,20,0.95,0.000018113857777279918,undefined,-420.97527981708265,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,4,100000,19,1,-500,500,0.7,20,0.95,0.000018113857777279918,undefined,-420.97527981708265,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,5,100000,0,1,-500,500,0.7,20,0.95,0.00001647634150003796,-420.97419694235526,-420.97419694235526,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,5,100000,1,1,-500,500,0.7,20,0.95,0.00001647634150003796,undefined,-420.97419694235526,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,5,100000,2,1,-500,500,0.7,20,0.95,0.00001647634150003796,undefined,-420.97419694235526,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,5,100000,3,1,-500,500,0.7,20,0.95,0.00001647634150003796,undefined,-420.97419694235526,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,5,100000,4,1,-500,500,0.7,20,0.95,0.00001647634150003796,undefined,-420.97419694235526,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,5,100000,5,1,-500,500,0.7,20,0.95,0.00001647634150003796,undefined,-420.97419694235526,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,5,100000,6,1,-500,500,0.7,20,0.95,0.00001647634150003796,undefined,-420.97419694235526,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,5,100000,7,1,-500,500,0.7,20,0.95,0.00001647634150003796,undefined,-420.97419694235526,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,5,100000,8,1,-500,500,0.7,20,0.95,0.00001647634150003796,undefined,-420.97419694235526,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,5,100000,9,1,-500,500,0.7,20,0.95,0.00001647634150003796,undefined,-420.97419694235526,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,5,100000,10,1,-500,500,0.7,20,0.95,0.00001647634150003796,undefined,-420.97419694235526,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,5,100000,11,1,-500,500,0.7,20,0.95,0.00001647634150003796,undefined,-420.97419694235526,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,5,100000,12,1,-500,500,0.7,20,0.95,0.00001647634150003796,undefined,-420.97419694235526,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,5,100000,13,1,-500,500,0.7,20,0.95,0.00001647634150003796,undefined,-420.97419694235526,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,5,100000,14,1,-500,500,0.7,20,0.95,0.00001647634150003796,undefined,-420.97419694235526,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,5,100000,15,1,-500,500,0.7,20,0.95,0.00001647634150003796,undefined,-420.97419694235526,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,5,100000,16,1,-500,500,0.7,20,0.95,0.00001647634150003796,undefined,-420.97419694235526,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,5,100000,17,1,-500,500,0.7,20,0.95,0.00001647634150003796,undefined,-420.97419694235526,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,5,100000,18,1,-500,500,0.7,20,0.95,0.00001647634150003796,undefined,-420.97419694235526,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,5,100000,19,1,-500,500,0.7,20,0.95,0.00001647634150003796,undefined,-420.97419694235526,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,6,100000,0,1,-500,500,0.7,20,0.95,0.00001345115811091091,-420.9663516898431,-420.9663516898431,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,6,100000,1,1,-500,500,0.7,20,0.95,0.00001345115811091091,undefined,-420.9663516898431,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,6,100000,2,1,-500,500,0.7,20,0.95,0.00001345115811091091,undefined,-420.9663516898431,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,6,100000,3,1,-500,500,0.7,20,0.95,0.00001345115811091091,undefined,-420.9663516898431,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,6,100000,4,1,-500,500,0.7,20,0.95,0.00001345115811091091,undefined,-420.9663516898431,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
schwefel226,6,100000,5,1,-500,500,0.7,20,0.95,0.00001345115811091091,undefined,-420.9663516898431,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
